128 0 0 0.0 0.0 37.17 0.0495798 0.0447243 0.9702896 -3.3587018 1.5963325 0.22563 0.07173 0.0 88.6961494 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 34.6 0.0387458 0.0426341 1.0645936 -1.118889 0.493826 0.1030019 0.0177691 0.0 96.2790244 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 34.13 0.0463563 0.0369097 1.0808089 -0.3886455 0.3189825 0.071539 0.0177559 0.0 98.0417571 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 35.52 0.0624511 0.0346405 1.1259117 -0.0847337 0.3012567 0.0573393 0.0147548 0.0 98.9141547 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 36.3 0.0552747 0.0272706 1.1062632 0.1149423 0.2882827 0.0432864 0.014553 0.0 99.5119815 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 36.93 0.0476683 0.024857 1.0931363 0.2059851 0.3016208 0.035029 0.0238539 0.0 99.5508974 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 36.61 0.0361834 0.0212207 1.1292688 0.3138409 0.263389 0.025345 0.0146007 0.0 99.7376884 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 36.83 0.0302892 0.0207873 1.168741 0.3111019 0.23128 0.0231086 0.0259551 0.0 99.6321209 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 0 0 0.0 0.0 36.14 0.0291198 0.0198208 1.2111094 0.3587019 0.2205226 0.0168974 0.0173165 0.0 99.5958811 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 0 0 0.0 0.0 36.31 0.0244656 0.0170825 1.2058632 0.3544485 0.2193979 0.0160311 0.0195315 0.0 99.7780951 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 0 0 0.0 0.0 37.0 0.0201352 0.0162661 1.2373622 0.3362269 0.2392717 0.0128194 0.0153297 0.0 99.8025275 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 0 0 0.0 0.0 38.5 0.0203553 0.0155341 1.3205114 0.2977086 0.1585887 0.0113504 0.0122113 0.0 99.8081454 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 0 0 0.0 0.0 38.73 0.0170337 0.0153603 1.2995883 0.2836635 0.1358423 0.0100199 0.0129668 0.0 99.8207544 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 0 0 0.0 0.0 39.1 0.0155752 0.0144941 1.2868531 0.2140843 0.1314662 0.0094887 0.0125169 0.0 99.8899635 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 0 0 0.0 0.0 38.09 0.0145385 0.0151506 1.2343301 0.2060962 0.1433859 0.0084257 0.0100258 0.0 99.7735465 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 0 0 0.0 0.0 37.58 0.0144924 0.0148287 1.2490301 0.163983 0.067366 0.0078863 0.0089083 0.0 99.7946122 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 0 0 0.0 0.0 38.4 0.013896 0.0145933 1.2336287 0.1283601 0.0944487 0.0086842 0.0133244 0.0 99.7810867 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 0 0 0.0 0.0 38.89 0.0130272 0.0127684 1.2190266 0.110026 0.0779585 0.0077183 0.010472 0.0 99.8991074 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 0 0 0.0 0.0 37.24 0.0175525 0.0141799 1.2208459 0.0914118 0.0581113 0.0076247 0.0102506 0.0 99.7660352 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 0 0 0.0 0.0 38.17 0.0136065 0.0138129 1.216102 0.0679965 0.0418065 0.0081765 0.0129543 0.0 99.7953384 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 0 0 0.0 0.0 38.39 0.0128555 0.0133842 1.215677 0.0683409 0.0368994 0.0073466 0.0108612 0.0 99.855416 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 0 0 0.0 0.0 38.44 0.013869 0.0126828 1.2339057 0.0605741 0.0499619 0.0075503 0.0122535 0.0 99.8918119 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 0 0 0.0 0.0 37.79 0.0100769 0.0126587 1.2520847 0.0765457 0.0337783 0.0057111 0.00606 0.0 99.8732466 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 1 1 0.0 0.0 37.94 0.0085563 0.0121767 1.2598103 0.0515728 0.0386028 0.0051693 0.0047479 0.0 99.9055193 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 1 1 0.0 0.0 37.26 0.0090275 0.0121228 1.2820766 0.049602 0.0402095 0.0052689 0.0067816 0.0 99.9031111 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 1 1 0.0 0.0 36.54 0.010911 0.0121448 1.2795837 0.0380143 0.0588414 0.0063748 0.0135196 0.0 99.9005192 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 1 1 0.0 0.0 36.33 0.0127666 0.0132483 1.3051635 0.027101 0.0465186 0.0067683 0.0121793 0.0 99.775335 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 1 1 0.0 0.0 35.21 0.0130374 0.0120627 1.3452004 -0.0020567 0.1016041 0.0078068 0.0136307 0.0 99.8190122 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 1 1 0.0 0.0 35.16 0.0178946 0.0144481 1.3750906 0.0157131 0.0869549 0.0081249 0.0134109 0.0 99.3915385 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 1 1 0.0 0.0 34.24 0.0190091 0.013737 1.3781155 -0.0209136 0.1041108 0.0110321 0.0200827 0.0 99.504056 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 1 1 0.0 0.0 34.97 0.0185611 0.0137535 1.4341972 -0.0437298 0.1028236 0.0132391 0.0270937 0.0 99.5221439 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
