128 0 0 0.0 0.0 22.99 0.0489633 0.0429253 0.9926445 -3.4483421 1.4224454 0.2331891 0.059764 0.0 88.7367802 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 22.55 0.0448249 0.0391447 1.0690456 -1.26684 0.7902593 0.1123718 0.021978 0.0 96.8198766 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 22.84 0.0539258 0.0383356 1.1053338 -0.4014483 0.5182295 0.0755395 0.020719 0.0 97.5884744 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 22.83 0.0722285 0.0316249 1.1470944 -0.1362275 0.3375589 0.0637268 0.0157668 0.0 99.0469605 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 24.16 0.0799485 0.0294509 1.1399107 0.0476789 0.340436 0.0522618 0.017258 0.0 99.1947479 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 24.53 0.0545454 0.023239 1.124404 0.1059312 0.3154758 0.046423 0.0201124 0.0 99.6461201 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 28.17 0.0457206 0.0229822 1.110791 0.345603 0.2907215 0.0298916 0.0130285 0.0 99.4635813 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 28.7 0.0344494 0.0192438 1.1061856 0.3755307 0.2534077 0.0232726 0.0123078 0.0 99.6907298 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 0 0 0.0 0.0 28.76 0.0286855 0.0176956 1.1178287 0.3986701 0.2487684 0.0183354 0.010495 0.0 99.7600892 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 0 0 0.0 0.0 31.97 0.0283555 0.0181553 1.1282281 0.365002 0.2384533 0.0179689 0.0161041 0.0 99.5056347 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 0 0 0.0 0.0 34.68 0.0322301 0.0173036 1.1219787 0.3085706 0.2747461 0.0179539 0.019239 0.0 99.4955775 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 0 0 0.0 0.0 36.88 0.0263571 0.0174391 1.1292053 0.2851637 0.2128708 0.0162599 0.0181736 0.0 99.5028721 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 0 0 0.0 0.0 36.35 0.0252029 0.0156215 1.1744999 0.253931 0.2073475 0.0153187 0.0206522 0.0 99.5633624 0.0  {'room_id': 254, 'explored_rooms': 1, 'raw_score': 0.0} 
